TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
6818,2023-10-26 23:28:35.502304,4128.82,223,purchase,San Antonio,0
64914,2024-01-30 15:39:35.850037,1182.05,683,purchase,San Diego,0
62987,2024-07-11 04:51:35.842344,3619.88,590,refund,Chicago,1
49386,2024-02-16 06:35:35.746114,1285.79,513,refund,San Antonio,1
18729,2024-01-14 14:59:35.552742,4756.01,659,purchase,Houston,0
10422,2023-12-24 18:21:35.517495,1450.69,657,purchase,San Diego,0
70987,2024-09-03 04:46:35.893101,3850.49,517,refund,Chicago,0
46528,2024-07-16 18:57:35.727573,4704.5,279,purchase,Los Angeles,0
94510,2023-12-15 22:13:36.004099,723.06,313,refund,New York,0
63535,2023-12-14 02:16:35.844449,1671.78,440,purchase,Phoenix,0
74327,2024-08-18 01:47:35.911169,3888.82,70,purchase,Phoenix,1
55034,2024-06-07 11:04:35.798889,3817.97,907,refund,Philadelphia,0
46925,2024-02-22 22:50:35.730195,2109.01,947,purchase,Phoenix,0
37236,2024-07-03 10:11:35.662774,3877.75,979,refund,San Antonio,0
41362,2024-09-03 15:49:35.695713,3783.29,740,refund,Dallas,1
6306,2024-08-04 06:56:35.499959,3179.13,57,purchase,Dallas,1
97682,2024-02-10 22:34:36.017702,2737.65,128,refund,San Jose,0
86532,2024-08-23 04:04:35.963266,3018.0,105,refund,Phoenix,0
39043,2023-12-16 08:02:35.683152,1734.16,855,refund,San Antonio,0
99390,2024-08-19 16:22:36.024961,3327.97,470,refund,San Diego,0
90335,2024-07-26 06:59:35.986801,3934.52,306,refund,Chicago,0
12760,2024-10-08 22:09:35.527230,1880.35,264,purchase,Philadelphia,0
77057,2024-09-07 22:49:35.923812,3817.87,408,purchase,San Diego,0
89346,2024-08-19 04:55:35.982895,4769.89,7,purchase,Dallas,0
4469,2024-09-12 17:13:35.491827,4711.17,597,purchase,San Jose,0
61937,2024-07-17 23:56:35.838291,4058.86,549,refund,Houston,1
5843,2024-05-01 16:17:35.497769,3953.75,583,purchase,San Antonio,0
48406,2023-11-27 17:58:35.739581,818.71,98,refund,San Jose,0
23851,2024-04-03 19:09:35.583387,2603.42,619,refund,Houston,0
60150,2024-07-05 06:02:35.828779,4854.34,696,refund,New York,0
37617,2024-10-17 14:02:35.665317,2496.46,202,purchase,San Antonio,0
98110,2024-01-18 05:34:36.019579,3236.31,149,refund,Philadelphia,0
30912,2023-12-03 10:30:35.613623,1634.19,295,refund,Philadelphia,0
84297,2024-02-23 23:19:35.954992,2906.71,86,refund,San Antonio,0
8912,2024-02-18 04:08:35.511026,3112.5,796,refund,Houston,0
5873,2023-12-10 03:55:35.497918,2700.95,688,purchase,San Antonio,0
59356,2024-05-28 05:28:35.825371,4642.37,378,refund,San Jose,0
87445,2024-03-12 06:03:35.966581,2362.4,567,refund,New York,0
70096,2024-09-16 15:24:35.888312,2406.74,804,purchase,Houston,0
26963,2024-05-15 20:59:35.597395,4946.01,165,refund,San Antonio,0
32764,2024-05-05 17:56:35.625660,466.88,181,purchase,Philadelphia,0
95419,2024-05-30 11:25:36.007985,3326.15,179,refund,Chicago,0
20082,2023-12-04 04:03:35.559250,3647.18,404,refund,Chicago,0
27443,2024-05-20 23:27:35.599240,3761.84,777,purchase,Dallas,0
96826,2024-03-01 05:50:36.014018,3681.61,187,refund,Los Angeles,1
28293,2023-11-01 06:04:35.602632,1555.54,652,refund,Chicago,0
2235,2024-09-15 03:55:35.473271,131.87,827,purchase,San Jose,0
12100,2024-02-01 23:06:35.524493,1458.01,57,refund,Phoenix,0
16408,2024-07-27 16:17:35.542641,2254.74,681,refund,Phoenix,1
60035,2024-04-03 16:28:35.828381,1071.55,871,purchase,San Diego,1
15461,2024-02-27 18:27:35.538592,2654.25,848,refund,Dallas,0
61260,2024-08-21 04:59:35.834940,4233.89,313,refund,San Jose,0
79160,2024-10-05 13:21:35.934918,1166.31,256,refund,Phoenix,0
90697,2024-08-10 17:12:35.988041,4503.32,573,purchase,San Diego,0
88088,2024-01-17 07:35:35.969167,2454.13,550,purchase,San Diego,0
86058,2024-10-10 06:37:35.961464,3186.45,145,refund,Chicago,0
40899,2024-07-17 01:31:35.693130,3219.27,533,purchase,Philadelphia,0
44502,2024-05-07 11:12:35.714959,630.42,27,refund,New York,0
97901,2024-07-22 18:51:36.018696,229.09,226,purchase,Los Angeles,0
16722,2024-04-26 18:01:35.544495,3380.01,695,purchase,Houston,0
44965,2024-09-08 11:42:35.717974,2611.26,565,refund,Dallas,0
60281,2024-09-06 21:31:35.829225,3526.35,853,purchase,Los Angeles,0
93894,2023-10-23 01:34:36.001421,3063.96,976,refund,Chicago,0
91797,2024-02-05 00:31:35.992016,3508.66,21,refund,Chicago,0
68459,2024-10-17 08:52:35.868956,552.72,268,refund,San Diego,0
79787,2024-05-09 00:16:35.937732,3439.9,409,purchase,Phoenix,0
25675,2024-08-26 08:04:35.591324,4836.15,109,refund,Los Angeles,0
57048,2024-07-24 05:18:35.812467,1980.25,534,purchase,Los Angeles,0
7792,2023-12-03 21:11:35.506372,3102.78,407,purchase,Phoenix,0
86485,2024-08-11 00:17:35.963109,1549.42,582,purchase,Phoenix,0
15563,2024-07-24 12:44:35.539094,1673.35,805,purchase,Dallas,0
55247,2024-06-12 20:47:35.800280,1375.48,741,purchase,Chicago,0
35198,2024-10-08 08:34:35.648372,2123.49,995,purchase,Philadelphia,0
86098,2024-08-24 10:10:35.961708,2290.02,14,purchase,Los Angeles,0
5101,2024-06-02 16:42:35.494604,2644.61,935,refund,New York,0
52695,2024-02-06 00:53:35.767463,1323.31,106,purchase,Houston,0
88878,2023-12-05 13:02:35.972586,4684.21,225,purchase,Phoenix,0
88798,2024-05-03 22:08:35.972232,4969.43,313,refund,Dallas,1
27902,2024-04-27 17:56:35.601124,895.14,310,purchase,Houston,0
9064,2024-02-02 17:05:35.511642,2444.25,98,refund,San Diego,0
73024,2024-06-22 21:10:35.904387,1855.38,183,refund,New York,0
30502,2024-09-10 16:56:35.611250,40.19,215,purchase,San Diego,0
94822,2024-02-08 08:12:36.005450,1663.06,19,refund,New York,0
1498,2024-06-13 20:38:35.470360,2628.9,570,refund,Philadelphia,0
32014,2024-06-22 01:24:35.621137,4319.0,221,refund,Chicago,0
83706,2024-03-19 15:16:35.952815,2298.34,451,purchase,Houston,0
86187,2024-09-01 11:25:35.962061,2883.58,387,purchase,Chicago,0
4291,2023-12-27 14:25:35.491076,3263.87,791,refund,San Antonio,0
40354,2024-09-18 21:54:35.690205,4169.36,218,refund,San Antonio,0
61839,2024-04-14 19:39:35.837962,663.24,792,purchase,Los Angeles,0
24066,2024-06-09 05:49:35.584338,2892.01,137,purchase,San Antonio,0
14174,2024-01-22 20:37:35.532865,873.19,941,refund,New York,0
8808,2023-12-31 06:41:35.510581,1793.97,545,refund,Chicago,0
5213,2024-07-13 07:16:35.495067,2518.34,681,purchase,Phoenix,0
96552,2024-06-25 02:45:36.012756,4209.55,828,refund,San Antonio,0
38582,2024-10-20 22:46:35.671860,970.75,203,refund,Los Angeles,0
98214,2024-09-04 06:41:36.019997,2234.31,539,purchase,Los Angeles,0
35857,2023-12-17 20:09:35.654106,2785.72,936,refund,San Diego,0
46459,2024-08-18 05:30:35.727193,4805.84,485,purchase,Philadelphia,0
9794,2024-01-25 07:31:35.514777,4664.21,384,refund,Houston,0
4572,2023-11-10 07:00:35.492246,1351.88,120,purchase,Los Angeles,1
89261,2024-01-26 21:52:35.982380,1691.2,698,purchase,San Jose,0
3807,2024-10-04 13:48:35.488852,2873.79,63,purchase,San Jose,1
68831,2024-04-20 22:55:35.871329,4777.71,839,refund,Phoenix,0
6516,2024-04-26 05:30:35.500864,4465.43,205,refund,Philadelphia,0
65212,2023-12-05 21:28:35.851256,1563.24,376,purchase,Dallas,0
87797,2024-07-01 19:09:35.968100,2641.14,257,refund,Phoenix,0
63051,2024-04-21 08:22:35.842702,3476.35,607,purchase,Phoenix,0
82116,2023-10-31 07:36:35.946693,4523.01,955,purchase,Houston,0
51639,2023-11-12 07:27:35.760476,1835.11,537,purchase,Phoenix,0
18101,2024-09-29 01:16:35.550186,886.38,826,refund,San Jose,0
1900,2024-03-15 15:26:35.472067,1013.38,756,purchase,Chicago,0
58819,2024-05-07 15:48:35.823575,4303.06,20,refund,San Diego,0
45157,2024-09-17 19:19:35.719103,1566.79,838,purchase,San Antonio,1
57258,2023-12-05 02:54:35.813904,764.55,859,purchase,New York,1
8224,2023-12-17 15:15:35.508212,1036.55,154,purchase,San Diego,0
32942,2024-02-07 05:46:35.626747,1889.04,996,purchase,Dallas,0
20670,2024-09-18 08:37:35.561283,4519.07,990,purchase,New York,0
53694,2023-12-21 19:53:35.790156,1319.87,821,refund,Chicago,0
23236,2024-04-20 05:34:35.572926,1951.33,25,purchase,San Jose,0
81623,2024-10-20 13:37:35.944980,229.29,813,purchase,Phoenix,0
82644,2024-07-01 04:19:35.948521,3162.28,869,purchase,Houston,0
72318,2024-01-04 01:00:35.900405,4434.99,967,refund,San Diego,0
35618,2024-06-01 04:35:35.651331,1985.45,418,purchase,Phoenix,0
56514,2023-12-16 12:11:35.808943,498.37,920,purchase,Dallas,0
54408,2024-06-05 12:05:35.794841,2934.98,558,refund,San Antonio,1
94146,2024-10-19 14:05:36.002569,2374.39,582,refund,Philadelphia,0
68057,2024-06-30 19:13:35.866409,2456.36,46,refund,New York,0
74785,2024-05-25 01:09:35.913304,2672.59,577,refund,Los Angeles,0
75643,2023-11-02 03:17:35.917670,262.24,670,purchase,Dallas,1
39307,2024-01-29 09:01:35.684512,619.03,284,refund,San Jose,0
23885,2024-08-28 15:01:35.583605,3835.77,711,purchase,San Antonio,0
79779,2024-01-20 01:54:35.937683,3825.58,21,purchase,Houston,0
48980,2023-11-06 08:23:35.743414,1290.11,957,purchase,Chicago,0
60928,2024-01-08 18:12:35.832899,38.87,545,refund,Dallas,0
46809,2024-04-28 18:58:35.729428,1997.59,660,purchase,New York,0
1188,2023-10-27 09:48:35.468486,178.03,646,purchase,San Jose,0
72402,2024-08-07 08:21:35.900844,3756.78,84,purchase,San Diego,0
26814,2023-11-10 09:31:35.596867,2936.04,867,refund,Philadelphia,0
69693,2024-01-30 00:32:35.886147,157.44,59,refund,San Diego,0
183,2023-12-01 10:18:35.463721,2282.14,27,purchase,Los Angeles,0
87826,2023-11-30 15:36:35.968233,2282.65,809,refund,Dallas,0
66697,2024-06-11 19:40:35.858714,290.21,296,refund,Philadelphia,0
75946,2024-01-23 08:18:35.918971,1003.12,436,refund,San Jose,0
73598,2024-02-18 17:45:35.907286,3436.02,470,refund,San Antonio,1
80913,2023-10-25 18:22:35.942356,3806.39,440,refund,Philadelphia,0
83839,2024-10-17 21:03:35.953275,1734.23,138,purchase,San Diego,0
50804,2024-03-04 13:27:35.754847,4702.37,203,purchase,San Antonio,0
36107,2024-04-24 19:04:35.655760,684.55,848,refund,San Diego,0
29337,2024-01-18 12:12:35.606829,1388.39,860,refund,Dallas,1
80322,2024-05-31 12:43:35.940031,3867.65,772,refund,Chicago,0
66330,2024-07-23 19:26:35.856869,3145.55,310,purchase,San Jose,0
43746,2024-01-23 10:53:35.710359,1658.89,838,refund,Los Angeles,0
97364,2023-12-26 03:52:36.016315,2504.03,258,refund,Philadelphia,0
26132,2023-12-31 08:10:35.594082,598.1,177,refund,Dallas,0
15296,2024-01-08 19:37:35.537856,2327.53,650,purchase,Philadelphia,0
64452,2024-08-10 21:06:35.848096,285.75,932,refund,Phoenix,0
91765,2024-05-07 14:11:35.991909,4851.4,543,refund,Dallas,0
33029,2023-10-23 16:23:35.627323,640.92,789,purchase,Dallas,1
56196,2024-06-16 02:13:35.806908,4216.5,112,purchase,San Antonio,0
31836,2024-05-01 20:08:35.619967,1917.23,659,refund,Chicago,0
68147,2024-07-16 17:15:35.867005,3181.51,546,purchase,Philadelphia,0
1251,2023-12-12 15:29:35.468931,2776.05,778,refund,Dallas,1
18581,2024-01-02 13:56:35.552109,3071.76,544,refund,San Antonio,0
3200,2024-01-24 01:50:35.486091,2055.66,886,refund,Dallas,0
41175,2024-02-05 18:39:35.694705,4411.2,63,purchase,San Antonio,0
50089,2024-09-17 14:02:35.750555,570.8,389,refund,San Antonio,1
36453,2024-04-20 00:33:35.657995,788.86,473,purchase,Houston,0
70088,2023-10-27 04:00:35.888271,2679.21,434,purchase,San Diego,0
18805,2024-03-13 22:56:35.553043,131.81,517,purchase,Houston,0
3765,2024-01-13 03:52:35.488679,155.65,850,refund,Dallas,0
23738,2024-06-27 10:07:35.582818,1702.73,641,refund,Philadelphia,0
50677,2024-10-18 01:28:35.754084,644.43,612,refund,New York,0
78671,2023-11-22 18:21:35.932135,4396.52,319,purchase,Chicago,0
81784,2024-05-10 02:21:35.945515,3544.83,719,refund,San Jose,0
67042,2023-12-15 14:46:35.860109,3721.34,220,refund,Philadelphia,0
66905,2024-09-12 09:28:35.859631,4931.37,120,refund,San Diego,1
58235,2024-01-10 09:03:35.821605,3824.87,777,purchase,Houston,0
68409,2024-02-16 02:18:35.868683,4890.9,720,refund,Dallas,0
67885,2023-12-16 07:12:35.865203,4358.95,912,purchase,Phoenix,0
66518,2024-07-01 14:40:35.857900,4315.79,690,refund,San Antonio,0
5144,2024-04-08 00:21:35.494808,4499.55,535,refund,Phoenix,0
79926,2024-09-10 04:16:35.938499,60.55,410,purchase,Chicago,0
11008,2023-11-12 12:55:35.519944,2147.15,808,purchase,Philadelphia,0
26463,2024-05-31 08:45:35.595397,4847.02,253,refund,Phoenix,1
61789,2024-04-23 11:02:35.837796,1440.16,924,refund,Phoenix,0
15832,2024-08-06 14:09:35.540348,728.71,262,refund,Los Angeles,0
12117,2023-11-12 15:47:35.524564,4878.5,78,refund,San Diego,0
78365,2024-09-12 18:45:35.930771,2056.86,831,refund,New York,0
16342,2024-01-03 13:10:35.542314,1376.85,457,purchase,New York,0
73207,2024-07-29 16:30:35.905345,433.15,223,refund,Phoenix,0
38936,2023-10-26 13:23:35.682235,2669.51,270,refund,Houston,0
51942,2024-07-12 11:31:35.762511,2509.66,659,refund,Houston,1
15613,2024-06-01 15:54:35.539262,3140.09,420,refund,San Diego,0
21959,2024-04-22 13:05:35.566454,4197.7,393,purchase,San Jose,0
39962,2024-09-06 15:17:35.688002,437.74,890,purchase,Houston,0
84230,2024-02-11 04:31:35.954757,668.85,699,purchase,Houston,1
38184,2024-04-16 22:48:35.669180,1520.55,254,refund,Los Angeles,0
28245,2023-12-27 17:59:35.602471,1316.24,437,purchase,New York,0
37072,2024-03-17 13:09:35.661669,2719.7,888,refund,Los Angeles,0
75029,2024-06-08 02:57:35.914589,3215.24,812,refund,San Antonio,0
44449,2024-09-28 01:40:35.714609,4687.46,435,purchase,Chicago,0
9788,2023-11-14 06:39:35.514742,2716.0,693,refund,San Jose,0
63430,2024-04-21 19:45:35.844078,1438.94,546,refund,San Jose,0
60675,2024-05-28 10:09:35.831291,1416.16,848,purchase,San Jose,0
32716,2024-05-22 21:08:35.625363,4023.74,88,purchase,Chicago,0
31961,2024-10-14 21:22:35.620785,3317.28,273,refund,New York,0
6344,2023-11-19 00:26:35.500135,1402.76,462,refund,Dallas,0
20499,2024-09-26 09:41:35.560700,774.98,689,purchase,San Antonio,0
89997,2023-12-01 03:58:35.985504,2191.05,289,refund,San Diego,0
35126,2024-05-22 18:14:35.647890,3947.23,262,purchase,New York,0
77620,2024-04-03 17:53:35.926746,784.04,873,purchase,San Antonio,0
64657,2024-09-13 02:38:35.848935,2128.64,333,purchase,New York,0
17133,2023-10-29 05:11:35.546266,2430.05,641,purchase,New York,0
13067,2024-01-13 05:28:35.528468,2819.02,123,purchase,San Diego,0
15655,2023-11-25 06:59:35.539506,1075.9,925,refund,Los Angeles,0
96563,2024-02-01 13:20:36.012800,4256.39,665,purchase,Los Angeles,1
6342,2024-04-17 21:58:35.500128,4054.69,280,refund,Houston,0
14679,2023-12-28 20:44:35.534966,1653.55,813,purchase,Phoenix,0
1758,2024-04-28 19:53:35.471406,1732.54,713,refund,Phoenix,0
64851,2024-05-16 09:01:35.849791,627.36,9,purchase,Phoenix,0
7048,2024-09-11 15:07:35.503227,4952.5,321,purchase,Houston,0
45643,2024-09-11 13:31:35.721917,2077.66,559,refund,Philadelphia,0
44009,2024-03-29 08:08:35.712068,2315.55,806,refund,San Diego,0
5093,2024-10-12 20:48:35.494578,3689.79,860,refund,Chicago,0
34260,2023-10-26 08:00:35.635552,1613.04,309,refund,Houston,0
40053,2024-02-17 15:59:35.688472,2087.18,277,purchase,Houston,0
95337,2023-12-30 16:35:36.007661,3054.46,324,refund,San Diego,0
69216,2024-05-31 08:49:35.883415,480.75,19,purchase,Chicago,0
95298,2024-03-30 00:24:36.007485,1691.25,521,purchase,Dallas,0
43916,2024-03-11 01:44:35.711470,2856.49,451,purchase,San Antonio,0
36588,2023-11-09 07:18:35.658763,3595.46,689,refund,Phoenix,0
65288,2023-12-03 20:39:35.851611,1972.04,898,refund,Houston,0
31264,2024-06-27 17:20:35.616154,1005.92,787,refund,Houston,0
60740,2024-01-06 08:32:35.831726,3245.87,619,purchase,San Diego,0
46778,2023-12-19 16:47:35.729207,1238.15,553,purchase,Houston,0
2461,2023-12-16 05:00:35.482554,1729.51,682,refund,Philadelphia,0
94744,2024-07-30 21:37:36.005101,2672.86,716,purchase,Chicago,1
87251,2024-09-18 05:42:35.965888,3983.69,152,purchase,Los Angeles,0
9341,2023-12-01 20:09:35.512803,1744.94,815,purchase,Chicago,0
23446,2024-07-25 00:05:35.581743,4401.71,739,refund,Dallas,0
78354,2024-03-10 17:52:35.930691,580.52,585,refund,Los Angeles,0
15441,2024-08-19 06:58:35.538507,697.74,263,refund,Dallas,0
12717,2024-05-23 02:32:35.527084,935.74,562,purchase,San Diego,0
92600,2024-06-21 20:39:35.995960,89.15,497,purchase,Philadelphia,0
79147,2024-08-31 12:56:35.934870,1668.21,597,purchase,Los Angeles,0
66211,2023-12-07 01:43:35.856340,1402.8,144,purchase,Houston,0
37021,2024-04-26 18:16:35.661296,2970.2,197,purchase,Houston,1
45526,2024-05-26 03:18:35.721202,4143.58,402,purchase,Los Angeles,0
43815,2024-07-19 20:55:35.710805,3094.43,806,refund,Los Angeles,1
37940,2024-05-31 06:14:35.667556,397.46,42,refund,San Antonio,0
47419,2024-10-20 07:54:35.733497,745.49,159,purchase,Chicago,0
12428,2023-12-24 15:42:35.525901,1728.4,489,refund,San Diego,0
78761,2024-05-24 02:42:35.932512,999.44,537,purchase,Dallas,0
58711,2024-10-20 21:26:35.823214,4966.65,329,refund,Houston,0
7660,2024-03-03 19:30:35.505854,183.23,615,purchase,New York,0
54556,2023-11-05 04:50:35.795785,3684.52,598,refund,Houston,0
34632,2024-07-12 03:22:35.644616,4878.91,412,refund,Dallas,0
19940,2024-08-29 04:15:35.558621,966.16,216,purchase,Dallas,0
37789,2024-04-26 03:35:35.666543,1168.35,807,refund,San Antonio,0
91090,2024-04-22 21:53:35.989517,1212.23,133,purchase,San Antonio,0
36235,2024-03-08 22:45:35.656606,1993.22,374,purchase,New York,0
12709,2024-10-20 00:40:35.527044,686.17,507,refund,San Jose,1
90862,2024-04-13 23:35:35.988597,4785.06,479,purchase,San Antonio,0
81687,2024-09-27 18:45:35.945192,4790.44,900,purchase,San Diego,0
33951,2024-03-16 15:50:35.633433,4285.29,709,refund,Dallas,0
52371,2024-05-03 20:53:35.765323,178.08,134,refund,Dallas,0
4429,2024-02-01 19:07:35.491675,2263.95,884,refund,Phoenix,0
81844,2023-11-25 23:34:35.945752,4019.36,472,purchase,Houston,0
69070,2024-03-22 09:42:35.882503,3600.86,313,refund,Houston,0
39684,2024-07-16 07:18:35.686510,176.93,346,refund,New York,0
44900,2023-12-22 09:49:35.717537,4440.26,393,refund,Chicago,0
5640,2024-07-03 02:52:35.496813,3027.86,769,purchase,New York,0
71688,2024-02-09 14:11:35.896904,2309.8,14,purchase,Dallas,0
18612,2024-06-17 03:20:35.552298,837.8,573,refund,San Antonio,0
72448,2023-12-11 12:40:35.901100,2373.98,814,refund,San Diego,0
41794,2023-10-27 08:50:35.698153,995.53,507,purchase,Dallas,0
74162,2024-05-22 22:36:35.910323,1804.06,42,refund,New York,0
91512,2023-12-28 13:16:35.991064,2275.09,637,purchase,New York,0
99544,2023-11-28 19:46:36.025722,517.24,103,purchase,Phoenix,0
17998,2024-08-09 02:29:35.549775,2391.45,452,refund,New York,0
84823,2024-02-03 03:12:35.956895,879.97,260,purchase,Los Angeles,0
74352,2023-12-27 09:17:35.911313,3059.68,154,refund,Phoenix,0
71043,2024-03-21 18:48:35.893399,22.22,305,purchase,New York,0
89148,2024-08-25 03:12:35.981696,4268.28,178,purchase,Philadelphia,0
80221,2024-07-01 11:09:35.939662,4512.57,302,purchase,San Jose,0
91048,2024-03-14 01:17:35.989371,3345.54,292,purchase,Philadelphia,1
497,2024-02-10 15:21:35.465134,214.46,229,purchase,Philadelphia,0
93799,2023-12-29 11:00:36.000982,770.81,474,refund,San Jose,0
19512,2023-10-26 05:50:35.556709,555.63,154,refund,San Antonio,0
11938,2024-07-10 14:49:35.523744,1251.39,160,refund,San Antonio,0
94699,2024-02-03 13:48:36.004908,4104.21,455,purchase,Philadelphia,0
69090,2024-08-10 16:30:35.882639,1291.77,860,refund,Dallas,0
55394,2024-05-07 15:43:35.801246,3201.88,265,purchase,Los Angeles,0
74095,2024-06-29 05:48:35.909922,2414.44,535,purchase,New York,0
42100,2024-08-20 12:37:35.699912,4335.38,436,refund,San Antonio,0
22824,2023-12-06 03:32:35.571489,1119.26,279,refund,New York,0
72752,2023-12-09 20:58:35.902955,613.11,449,purchase,Phoenix,0
65579,2024-01-28 05:26:35.853125,910.52,861,purchase,Philadelphia,0
10891,2023-12-04 22:59:35.519494,3506.3,651,purchase,San Jose,0
66469,2024-04-10 19:20:35.857550,3779.22,193,refund,San Antonio,0
55737,2024-08-22 03:00:35.803982,3320.81,226,purchase,New York,0
92404,2024-02-21 22:33:35.995088,1296.78,956,refund,Phoenix,0
55749,2023-12-14 20:09:35.804056,3265.2,407,purchase,Houston,1
99195,2024-01-03 14:48:36.024125,2118.08,763,refund,Los Angeles,0
29838,2024-06-08 16:47:35.608836,2538.16,741,purchase,Philadelphia,0
14109,2023-12-11 13:20:35.532636,1865.1,191,purchase,Phoenix,0
39741,2024-01-30 21:07:35.686805,491.59,321,refund,Houston,0
81512,2024-01-22 17:26:35.944588,3471.31,922,refund,Chicago,0
59067,2024-02-17 05:42:35.824402,4841.26,267,purchase,New York,1
54327,2024-03-16 01:57:35.794329,3906.91,467,purchase,Houston,0
13763,2024-03-08 02:11:35.531247,391.71,79,refund,Los Angeles,0
7417,2024-09-29 05:09:35.504749,1657.67,637,refund,Phoenix,0
32185,2024-07-17 01:31:35.622337,4060.72,18,purchase,Phoenix,0
320,2024-06-16 18:30:35.464289,281.18,237,purchase,Philadelphia,1
1673,2024-04-22 10:47:35.471105,3703.35,407,refund,San Jose,0
9815,2024-05-03 22:56:35.514870,1992.77,398,purchase,Phoenix,0
6037,2024-05-22 15:09:35.498731,4440.64,137,purchase,San Diego,0
4067,2024-06-30 05:28:35.490005,3875.85,299,refund,Philadelphia,0
47988,2024-06-10 06:00:35.737182,1113.17,19,purchase,Philadelphia,0
44489,2024-09-16 13:43:35.714873,3328.95,803,refund,Dallas,0
45912,2024-02-06 16:04:35.723665,1533.51,896,purchase,Chicago,1
